PTFECONTAB;PTASIGNACION;PTMONEDA;PTIMPORTE;PTCOMPENSADA;PTCLAVREF1;PTESTADOCOMPENSADO;UOPNOMBREUNIDAD;CODSUCAGE;DISTR_AGE;PROV_AGE;DEP_AGE
12/08/2019;17398897;PEN;5000;12/08/2019;89;1;AG.ALFONSO UGARTE;191089;Breña;Lima;LIMA
12/08/2019;17399025;PEN;404;15/08/2019;35;1;AG.PUENTE PIEDRA;191035;Puente Piedra;Lima;LIMA
12/08/2019;17399868;PEN;502;14/08/2019;505208;1;AG. QUILLABAMBA B SERV;505000;Santa Ana;La Convencion;CUSCO
12/08/2019;17400860;PEN;100;26/08/2019;385912;1;AG. TOWN SITE;385001;Pacocha;Ilo;MOQUEGUA
12/08/2019;17401067;USD;100;16/08/2019;38;1;AG.TUPAC AMARU;191038;Comas;Lima;LIMA
12/08/2019;17401334;PEN;300;28/08/2019;194705;1;AG.MALL DEL SUR;194005;San Juan de Miraflores;Lima;LIMA
12/08/2019;17402075;PEN;221000;13/08/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
12/08/2019;17402256;PEN;651740;13/08/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
19/08/2019;17423553;PEN;6330;23/08/2019;285972;1;AG. LA CULTURA;285006;Cusco;Cusco;CUSCO
19/08/2019;17423565;PEN;670000;20/08/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
19/08/2019;17423778;PEN;6600;20/08/2019;575208;1;TUMBES BANCA DE SERVICIO;575000;Tumbes;Tumbes;TUMBES
19/08/2019;17423832;USD;551;2/09/2019;194703;1;AG. PARDO;194003;Miraflores;Lima;LIMA
19/08/2019;17424100;PEN;375;28/08/2019;192605;1;AG.SAENZ PENA;192005;Callao;Callao;CALLAO
21/08/2019;17432115;PEN;54;23/08/2019;540234;1;AG. ALTO DE LA ALIANZA;540004;Alto de la Alianza;Tacna;TACNA
21/08/2019;17432671;PEN;65;20/09/2019;355966;1;AG. SAN CARLOS;355004;Huancayo;Huancayo;JUNIN
21/08/2019;17432810;PEN;0;21/08/2019;192623;1;AG.CARGO CITY;192023;Callao;Callao;CALLAO
21/08/2019;17432948;PEN;800;23/08/2019;73;1;AG. NICOLAS ARRIOLA;191073;La Victoria;Lima;LIMA
21/08/2019;17433035;PEN;380;2/09/2019;570924;1;AG. PRIMAVERA;570004;Trujillo;Trujillo;LA LIBERTAD
21/08/2019;17433059;PEN;0;21/08/2019;166;1;AG.LA RAMBLA - BRASIL;191166;Breña;Lima;LIMA
21/08/2019;17433061;PEN;1;21/08/2019;19;1;AG.UNIPLAZA;191019;San Martin de Porres;Lima;LIMA
21/08/2019;17433087;PEN;99;28/08/2019;193870;1;AG. SAN LUIS;193070;San Borja;Lima;LIMA
21/08/2019;17433175;PEN;0;21/08/2019;52;1;AG.SANTA ANITA;191052;Santa Anita;Lima;LIMA
21/08/2019;17433203;PEN;0;21/08/2019;380208;1;AG. ICA BANCA DE SERVICIO;380000;Ica;Ica;ICA
21/08/2019;17433279;PEN;1;21/08/2019;52;1;AG.SANTA ANITA;191052;Santa Anita;Lima;LIMA
21/08/2019;17433322;PEN;6;21/08/2019;95;1;AG.CAPON;191095;Lima;Lima;LIMA
21/08/2019;17433327;PEN;0;21/08/2019;380208;1;AG. ICA BANCA DE SERVICIO;380000;Ica;Ica;ICA
21/08/2019;17433333;PEN;200;23/08/2019;475214;1;AG. PLAZA DE LA LUNA;475009;Piura;Piura;PIURA
5/07/2019;17275272;USD;26000;5/07/2019;194701;1;AG.CHORRILOS;194001;Chorrillos;Lima;LIMA
5/07/2019;17275299;PEN;5000;8/07/2019;265208;1;AG. CASMA BCA SERV;265000;Casma;Casma;ANCASH
5/07/2019;17275306;PEN;490;10/07/2019;193865;1;AG.PETIT THOUARS;193065;Lince;Lima;LIMA
5/07/2019;17275364;PEN;1;11/07/2019;380208;1;AG. ICA BANCA DE SERVICIO;380000;Ica;Ica;ICA
5/07/2019;17275548;USD;40000;5/07/2019;192608;1;AG.FAUCETT;192008;San Miguel;Lima;LIMA
5/07/2019;17275734;PEN;4;5/07/2019;475988;1;AG. OPEN PLAZA PIURA;475006;Castilla;Piura;PIURA
5/07/2019;17276254;USD;6000;5/07/2019;192608;1;AG.FAUCETT;192008;San Miguel;Lima;LIMA
5/07/2019;17276530;PEN;853;8/07/2019;192608;1;AG.FAUCETT;192008;San Miguel;Lima;LIMA
5/07/2019;17276562;PEN;3267;8/07/2019;385208;1;AG. ILO BANCA DE SERV.;385000;Ilo;Ilo;MOQUEGUA
5/07/2019;17276619;PEN;0;8/07/2019;149;1;AG. PDH HERSIL;191149;Ate;Lima;LIMA
5/07/2019;17277024;PEN;136;5/07/2019;193863;1;AG.ARENALES;193063;Lince;Lima;LIMA
5/07/2019;17277058;PEN;2083;5/07/2019;193863;1;AG.ARENALES;193063;Lince;Lima;LIMA
12/08/2019;17402959;PEN;677;19/08/2019;71;1;AG. CANADA;191071;La Victoria;Lima;LIMA
12/08/2019;17402980;PEN;250;14/08/2019;10;1;AG.MEGA PLAZA-CC CONO NORTE;191010;Independencia;Lima;LIMA
12/08/2019;17402991;PEN;550;13/08/2019;380208;1;AG. ICA BANCA DE SERVICIO;380000;Ica;Ica;ICA
12/08/2019;17403077;PEN;100;19/08/2019;64;1;AG. MERCADO DE FRUTAS;191064;La Victoria;Lima;LIMA
12/08/2019;17403097;PEN;120;13/08/2019;118;1;AG.MAP SANTA ANITA;191118;Santa Anita;Lima;LIMA
13/08/2019;17403841;PEN;45;15/08/2019;194789;1;AG. LOPEZ DE AYALA;194089;San Borja;Lima;LIMA
13/08/2019;17406178;PEN;936;28/08/2019;85;1;AG.HUAYCAN;191085;Ate;Lima;LIMA
13/08/2019;17406321;PEN;1650;14/08/2019;285274;1;AG. URUBAMBA;285009;Urubamba;Urubamba;CUSCO
13/08/2019;17406353;PEN;240;16/08/2019;192608;1;AG.FAUCETT;192008;San Miguel;Lima;LIMA
13/08/2019;17406381;PEN;200;22/08/2019;193845;1;AG.LA PLANICIE;193045;La Molina;Lima;LIMA
13/08/2019;17406414;PEN;106;19/08/2019;10;1;AG.MEGA PLAZA-CC CONO NORTE;191010;Independencia;Lima;LIMA
13/08/2019;17406549;PEN;438;19/08/2019;194760;1;STRIP CENTER GUARDIA CIVIL;194060;Chorrillos;Lima;LIMA
13/08/2019;17406618;PEN;200;22/08/2019;220208;1;AG.AYACUCHO BANCA DE SERVICIO;220000;Ayacucho;Huamanga;AYACUCHO
13/08/2019;17406632;PEN;1000;23/08/2019;535208;1;AG. SULLANA BCA SERV.;535000;Sullana;Sullana;PIURA
13/08/2019;17406638;PEN;908;28/08/2019;385208;1;AG. ILO BANCA DE SERV.;385000;Ilo;Ilo;MOQUEGUA
14/08/2019;17406654;PEN;10000;14/08/2019;4;1;AG.PLAZA SAN MARTIN;191004;Lima;Lima;LIMA
14/08/2019;17407819;PEN;2615;20/08/2019;305914;1;AG. PEDRO RUIZ;305001;Chiclayo;Chiclayo;LAMBAYEQUE
14/08/2019;17408427;USD;12000;15/08/2019;194789;1;AG. LOPEZ DE AYALA;194089;San Borja;Lima;LIMA
14/08/2019;17408704;USD;987;12/09/2019;64;1;AG. MERCADO DE FRUTAS;191064;La Victoria;Lima;LIMA
19/08/2019;17424303;USD;1413;26/08/2019;193836;1;AG. JOSE GALVEZ;193036;Magdalena Del Mar;Lima;LIMA
19/08/2019;17424443;PEN;2280;20/08/2019;300208;1;CHEPEN BANCA DE SERVICIO;300000;Chepen;Chepen;LA LIBERTAD
5/07/2019;17274330;USD;815;5/07/2019;38;1;AG.TUPAC AMARU;191038;Comas;Lima;LIMA
5/07/2019;17274342;PEN;6331;5/07/2019;38;1;AG.TUPAC AMARU;191038;Comas;Lima;LIMA
5/07/2019;17274346;USD;959;5/07/2019;35;1;AG.PUENTE PIEDRA;191035;Puente Piedra;Lima;LIMA
5/07/2019;17274353;PEN;5000;5/07/2019;89;1;AG.ALFONSO UGARTE;191089;Breña;Lima;LIMA
5/07/2019;17274363;PEN;46;5/07/2019;193868;1;LAS MAGNOLIAS;193068;San Borja;Lima;LIMA
5/07/2019;17274473;PEN;2195;5/07/2019;193897;1;AG. DOMINGO ELIAS;193097;Miraflores;Lima;LIMA
5/07/2019;17274478;USD;5190;5/07/2019;193817;1;AG. ARNALDO MARQUEZ;193017;Jesus Maria;Lima;LIMA
5/07/2019;17274499;PEN;5000;5/07/2019;193835;1;AG. TORRE SIGLO XXI;193035;San Isidro;Lima;LIMA
5/07/2019;17274559;USD;270;5/07/2019;35;1;AG.PUENTE PIEDRA;191035;Puente Piedra;Lima;LIMA
5/07/2019;17274562;USD;401;5/07/2019;193838;1;AG.LOS DAMASCOS;193038;La Molina;Lima;LIMA
5/07/2019;17274607;PEN;1685;5/07/2019;38;1;AG.TUPAC AMARU;191038;Comas;Lima;LIMA
5/07/2019;17274775;PEN;14145;5/07/2019;285948;1;AG. DIAGONAL CUSCO;285003;Wanchaq;Cusco;CUSCO
5/07/2019;17274799;USD;4610;5/07/2019;285948;1;AG. DIAGONAL CUSCO;285003;Wanchaq;Cusco;CUSCO
5/07/2019;17274894;PEN;7525;5/07/2019;480218;1;AG.OPEN PLAZA PUCALLPA;480003;Yarinacocha;Coronel Portillo;UCAYALI
5/07/2019;17275336;PEN;11;15/07/2019;193835;1;AG. TORRE SIGLO XXI;193035;San Isidro;Lima;LIMA
5/07/2019;17275938;USD;2036;11/07/2019;36;1;AG.SANTO DOMINGO;191036;Puente Piedra;Lima;LIMA
5/07/2019;17276218;PEN;1499;8/07/2019;355226;1;AG. METRO CHILCA;355007;Chilca;Huancayo;JUNIN
5/07/2019;17276299;USD;129;5/07/2019;193873;1;LA CALERA;193073;Surquillo;Lima;LIMA
5/07/2019;17276484;PEN;100;8/08/2019;84;1;AG.NACIONES UNIDAS;191084;Lima;Lima;LIMA
5/07/2019;17276682;PEN;2000;12/07/2019;194732;1;AG. MUNIC VILLA EL SALVADOR;194032;Villa El Salvador;Lima;LIMA
5/07/2019;17277064;PEN;9081;11/07/2019;194759;1;AG. OF. HUAYLAS;194059;Chorrillos;Lima;LIMA
12/08/2019;17402993;USD;10;16/08/2019;215971;1;AG. BUSTAMANTE Y RIVERO;215010;Bustamante y Rivero;Arequipa;AREQUIPA
12/08/2019;17403079;PEN;10000;10/09/2019;215903;1;AG. LA NEGRITA;215004;Arequipa;Arequipa;AREQUIPA
12/08/2019;17403084;PEN;1608;28/08/2019;193868;1;LAS MAGNOLIAS;193068;San Borja;Lima;LIMA
12/08/2019;17403098;PEN;5751;20/08/2019;290208;1;AG. CHACHAPOYAS BANCA DE SERVICIO;290000;Chachapoyas;Chachapoyas;AMAZONAS
13/08/2019;17403170;PEN;5000;13/08/2019;89;1;AG.ALFONSO UGARTE;191089;Breña;Lima;LIMA
13/08/2019;17404664;PEN;5028;19/08/2019;194759;1;AG. OF. HUAYLAS;194059;Chorrillos;Lima;LIMA
13/08/2019;17406100;PEN;34;13/08/2019;193875;1;AG.CUBA;193075;Jesus Maria;Lima;LIMA
13/08/2019;17406232;PEN;2060;14/08/2019;61;1;AG.MERCADO PRODUCTORES;191061;Santa Anita;Lima;LIMA
13/08/2019;17406257;PEN;4050;21/08/2019;53;1;AG.URB. SAN FELIPE COMAS;191053;Comas;Lima;LIMA
13/08/2019;17406276;PEN;10000;15/08/2019;36;1;AG.SANTO DOMINGO;191036;Puente Piedra;Lima;LIMA
13/08/2019;17406397;PEN;200;17/09/2019;194772;1;AG. MERCADERES;194072;Santiago de Surco;Lima;LIMA
13/08/2019;17406431;PEN;559336;14/08/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
13/08/2019;17406434;PEN;100;16/08/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
13/08/2019;17406443;PEN;638;29/08/2019;193869;1;AG. CC. LA RAMBLA;193069;San Borja;Lima;LIMA
13/08/2019;17406556;PEN;20;21/08/2019;192629;1;AG.CANTA CALLAO OPEN PLZ.;192029;Callao;Lima;LIMA
13/08/2019;17406567;PEN;20448;14/08/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
13/08/2019;17406575;PEN;500;16/08/2019;160;1;AG. QUILCA;191160;San Martin de Porres;Lima;LIMA
13/08/2019;17406586;PEN;446250;14/08/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
13/08/2019;17406590;PEN;300;28/08/2019;193801;1;AG. CC SAN BORJA;193001;San Borja;Lima;LIMA
13/08/2019;17406594;USD;9;16/08/2019;84;1;AG.NACIONES UNIDAS;191084;Lima;Lima;LIMA
14/08/2019;17409197;PEN;853;28/08/2019;88;1;AG.CC. FIORI;191088;San Martin de Porres;Lima;LIMA
14/08/2019;17409628;USD;590;15/08/2019;265208;1;AG. CASMA BCA SERV;265000;Casma;Casma;ANCASH
14/08/2019;17409746;PEN;10600;15/08/2019;194708;1;AG. TEJADA;194008;Barranco;Lima;LIMA
14/08/2019;17409901;PEN;60;16/08/2019;193845;1;AG.LA PLANICIE;193045;La Molina;Lima;LIMA
14/08/2019;17409974;USD;838;11/09/2019;71;1;AG. CANADA;191071;La Victoria;Lima;LIMA
14/08/2019;17409988;PEN;90;29/08/2019;385208;1;AG. ILO BANCA DE SERV.;385000;Ilo;Ilo;MOQUEGUA
14/08/2019;17409994;PEN;300;15/08/2019;194773;1;OVALO HIGUERETA;194073;Santiago de Surco;Lima;LIMA
14/08/2019;17410063;PEN;796;14/08/2019;192608;1;AG.FAUCETT;192008;San Miguel;Lima;LIMA
14/08/2019;17410087;PEN;200;15/08/2019;495208;1;AG. PUNO BANCA DE SERVICIO;495000;Puno;Puno;PUNO
14/08/2019;17410172;USD;2876;16/08/2019;385208;1;AG. ILO BANCA DE SERV.;385000;Ilo;Ilo;MOQUEGUA
14/08/2019;17410329;USD;60;19/08/2019;220208;1;AG.AYACUCHO BANCA DE SERVICIO;220000;Ayacucho;Huamanga;AYACUCHO
14/08/2019;17410342;PEN;105000;15/08/2019;475214;1;AG. PLAZA DE LA LUNA;475009;Piura;Piura;PIURA
15/08/2019;17410493;PEN;10000;15/08/2019;4;1;AG.PLAZA SAN MARTIN;191004;Lima;Lima;LIMA
15/08/2019;17410600;PEN;10;16/08/2019;64;1;AG. MERCADO DE FRUTAS;191064;La Victoria;Lima;LIMA
15/08/2019;17410760;PEN;120;23/08/2019;118;1;AG.MAP SANTA ANITA;191118;Santa Anita;Lima;LIMA
15/08/2019;17410834;PEN;60;19/08/2019;525208;1;AG. SATIPO BCA SERVICIO;525000;Satipo;Satipo;JUNIN
15/08/2019;17411620;USD;4;26/08/2019;194789;1;AG. LOPEZ DE AYALA;194089;San Borja;Lima;LIMA
15/08/2019;17411676;PEN;236;16/08/2019;19;1;AG.UNIPLAZA;191019;San Martin de Porres;Lima;LIMA
15/08/2019;17412281;PEN;150;16/08/2019;265208;1;AG. CASMA BCA SERV;265000;Casma;Casma;ANCASH
29/08/2019;17456811;PEN;500;3/09/2019;147;1;AG.TOTTUS GUIPOR;191147;Los Olivos;Lima;LIMA
29/08/2019;17456835;PEN;5000;2/09/2019;265208;1;AG. CASMA BCA SERV;265000;Casma;Casma;ANCASH
29/08/2019;17457162;PEN;14;4/09/2019;192628;1;AG.FAUCETT II;192028;San Miguel;Lima;LIMA
29/08/2019;17457502;PEN;70139;2/09/2019;480208;1;PUCALLPA BANCA DE SERVICIO;480000;Calleria;Coronel Portillo;UCAYALI
29/08/2019;17457831;PEN;500;29/08/2019;19;1;AG.UNIPLAZA;191019;San Martin de Porres;Lima;LIMA
29/08/2019;17458516;USD;1857;23/09/2019;52;1;AG.SANTA ANITA;191052;Santa Anita;Lima;LIMA
29/08/2019;17458997;PEN;10;2/09/2019;570208;1;AG. TRUJILLO BCA SERV.;570000;Trujillo;Trujillo;LA LIBERTAD
29/08/2019;17459513;PEN;600;3/09/2019;194760;1;STRIP CENTER GUARDIA CIVIL;194060;Chorrillos;Lima;LIMA
29/08/2019;17459677;USD;460;10/09/2019;194760;1;STRIP CENTER GUARDIA CIVIL;194060;Chorrillos;Lima;LIMA
29/08/2019;17459864;PEN;54;9/09/2019;193804;1;AG.MOLICENTRO;193004;La Molina;Lima;LIMA
29/08/2019;17459879;PEN;999;11/09/2019;64;1;AG. MERCADO DE FRUTAS;191064;La Victoria;Lima;LIMA
29/08/2019;17459899;PEN;17600;3/09/2019;380208;1;AG. ICA BANCA DE SERVICIO;380000;Ica;Ica;ICA
29/08/2019;17460044;PEN;5;2/09/2019;570208;1;AG. TRUJILLO BCA SERV.;570000;Trujillo;Trujillo;LA LIBERTAD
29/08/2019;17460132;PEN;150;2/09/2019;59;1;AG.VILLA SOL;191059;Los Olivos;Lima;LIMA
29/08/2019;17460205;PEN;100;2/09/2019;540208;1;AG. TACNA BANCA DE SERV.;540000;Tacna;Tacna;TACNA
29/08/2019;17460263;PEN;1000;11/09/2019;405266;1;JAUREGUI;405005;Cercado;Juliaca;PUNO
31/08/2019;17461364;PEN;69;4/09/2019;380208;1;AG. ICA BANCA DE SERVICIO;380000;Ica;Ica;ICA
31/08/2019;17463142;USD;30;16/09/2019;29;1;AG.PRO;191029;Los Olivos;Lima;LIMA
31/08/2019;17463314;PEN;100;3/09/2019;194711;1;AG. LAS GARDENIAS;194011;Santiago de Surco;Lima;LIMA
31/08/2019;17463436;PEN;100;17/09/2019;385208;1;AG. ILO BANCA DE SERV.;385000;Ilo;Ilo;MOQUEGUA
31/08/2019;17463475;PEN;109;4/09/2019;192635;1;COLONIAL;192035;Callao;Callao;CALLAO
31/08/2019;17463500;PEN;87;11/09/2019;495208;1;AG. PUNO BANCA DE SERVICIO;495000;Puno;Puno;PUNO
31/08/2019;17463533;PEN;200;9/09/2019;250208;1;CAMANA BANCA DE SERVICIO;250000;Camana;Camana;AREQUIPA
31/08/2019;17463538;PEN;100;3/09/2019;495208;1;AG. PUNO BANCA DE SERVICIO;495000;Puno;Puno;PUNO
31/08/2019;17463542;PEN;990;11/09/2019;73;1;AG. NICOLAS ARRIOLA;191073;La Victoria;Lima;LIMA
13/08/2019;17406595;PEN;336960;14/08/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
13/08/2019;17406603;PEN;200;23/08/2019;215904;1;AG.PARQUE INDUSTRIAL;215005;Arequipa;Arequipa;AREQUIPA
13/08/2019;17406605;PEN;293382;14/08/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
13/08/2019;17406609;PEN;1000;21/08/2019;575208;1;TUMBES BANCA DE SERVICIO;575000;Tumbes;Tumbes;TUMBES
13/08/2019;17406615;PEN;1000;21/08/2019;575208;1;TUMBES BANCA DE SERVICIO;575000;Tumbes;Tumbes;TUMBES
14/08/2019;17408168;PEN;5000;14/08/2019;89;1;AG.ALFONSO UGARTE;191089;Breña;Lima;LIMA
14/08/2019;17409001;PEN;5234;14/08/2019;350208;1;HUANCAVELICA BANCA DE SERVICIO;350000;Huancavelica;Huancavelica;HUANCAVELICA
14/08/2019;17409223;PEN;1;15/08/2019;56;1;AG.PERU;191056;San Martin de Porres;Lima;LIMA
14/08/2019;17409575;PEN;199800;16/08/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
14/08/2019;17409596;PEN;231909;16/08/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
14/08/2019;17409954;PEN;1701;2/09/2019;192629;1;AG.CANTA CALLAO OPEN PLZ.;192029;Callao;Lima;LIMA
14/08/2019;17410048;PEN;100;19/08/2019;194705;1;AG.MALL DEL SUR;194005;San Juan de Miraflores;Lima;LIMA
14/08/2019;17410106;PEN;100;15/08/2019;160;1;AG. QUILCA;191160;San Martin de Porres;Lima;LIMA
14/08/2019;17410147;PEN;20;15/08/2019;154;1;AG.IZAGUIRRE;191154;Los Olivos;Lima;LIMA
14/08/2019;17410150;PEN;100;16/08/2019;193838;1;AG.LOS DAMASCOS;193038;La Molina;Lima;LIMA
14/08/2019;17410192;PEN;110;19/08/2019;35;1;AG.PUENTE PIEDRA;191035;Puente Piedra;Lima;LIMA
14/08/2019;17410331;PEN;100;19/08/2019;53;1;AG.URB. SAN FELIPE COMAS;191053;Comas;Lima;LIMA
15/08/2019;17410384;PEN;5000;15/08/2019;89;1;AG.ALFONSO UGARTE;191089;Breña;Lima;LIMA
15/08/2019;17410620;PEN;5400;15/08/2019;395208;1;AG. JAEN BCA SERV.;395000;Jaen;Jaen;CAJAMARCA
15/08/2019;17412464;USD;900;16/08/2019;56;1;AG.PERU;191056;San Martin de Porres;Lima;LIMA
15/08/2019;17412694;USD;300;19/08/2019;193836;1;AG. JOSE GALVEZ;193036;Magdalena Del Mar;Lima;LIMA
15/08/2019;17412848;PEN;1000;28/08/2019;44;1;AG.LAS ALONDRAS;191044;Santa Anita;Lima;LIMA
15/08/2019;17412909;PEN;105;19/08/2019;300208;1;CHEPEN BANCA DE SERVICIO;300000;Chepen;Chepen;LA LIBERTAD
15/08/2019;17412976;PEN;2000;28/08/2019;36;1;AG.SANTO DOMINGO;191036;Puente Piedra;Lima;LIMA
15/08/2019;17413209;PEN;395370;20/08/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
29/08/2019;17456885;PEN;86;20/09/2019;192629;1;AG.CANTA CALLAO OPEN PLZ.;192029;Callao;Lima;LIMA
29/08/2019;17457314;USD;700;15/10/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
29/08/2019;17457410;USD;15000;4/09/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
29/08/2019;17458193;PEN;1000;9/09/2019;36;1;AG.SANTO DOMINGO;191036;Puente Piedra;Lima;LIMA
29/08/2019;17458768;USD;2500;29/08/2019;37;1;AG.EL PROGRESO;191037;Carabayllo;Lima;LIMA
29/08/2019;17459675;PEN;100;2/09/2019;193867;1;AG. SAN BORJA SUR;193067;San Borja;Lima;LIMA
29/08/2019;17459876;PEN;224705;3/09/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
29/08/2019;17459877;PEN;431657;3/09/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
29/08/2019;17459926;PEN;391300;3/09/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
29/08/2019;17459948;PEN;462780;3/09/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
29/08/2019;17459994;PEN;612;5/09/2019;194707;1;AG. BARRANCO;194007;Barranco;Lima;LIMA
29/08/2019;17459995;PEN;88;2/09/2019;35;1;AG.PUENTE PIEDRA;191035;Puente Piedra;Lima;LIMA
29/08/2019;17460009;USD;1000;4/10/2019;193849;1;AG. SALAVERRY;193049;Magdalena del Mar;Lima;LIMA
29/08/2019;17460092;USD;100;2/09/2019;300208;1;CHEPEN BANCA DE SERVICIO;300000;Chepen;Chepen;LA LIBERTAD
29/08/2019;17460108;PEN;400;11/09/2019;105;1;AG.REAL PLAZA CENTRO CIVICO;191105;Lima;Lima;LIMA
29/08/2019;17460114;USD;100;5/09/2019;84;1;AG.NACIONES UNIDAS;191084;Lima;Lima;LIMA
29/08/2019;17460191;PEN;867;4/09/2019;475994;1;AG. SECHURA;475008;Sechura ;Sechura ;PIURA
29/08/2019;17460264;PEN;354706;3/09/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
29/08/2019;17460266;PEN;1000;6/09/2019;200208;1;ABANCAY BCA SERVIC;200000;Abancay;Abancay;APURIMAC
11/09/2019;17499762;PEN;2253;12/09/2019;400208;1;AG. JAUJA BCA SERV.;400000;Jauja;Jauja;JUNIN
11/09/2019;17499880;USD;51;27/09/2019;285208;1;AG. CUSCO BCA SERV;285000;Cusco;Cusco;CUSCO
11/09/2019;17499910;PEN;100;27/09/2019;305937;1;AG. SANTA VICTORIA;305003;Chiclayo;Chiclayo;LAMBAYEQUE
11/09/2019;17499953;USD;900;12/09/2019;192681;1;AG. SAN MARCOS;192081;Calllao;Callao;CALLAO
11/09/2019;17499973;PEN;20000;12/09/2019;285951;1;AG. LARAPA;285005;San Jeronimo;Cusco;CUSCO
11/09/2019;17500102;PEN;78;12/09/2019;305937;1;AG. SANTA VICTORIA;305003;Chiclayo;Chiclayo;LAMBAYEQUE
11/09/2019;17500139;USD;45;12/09/2019;430208;1;AG. MOQUEGUA BANCA DE SERV.;430000;Moquegua;Mariscal Nieto;MOQUEGUA
11/09/2019;17500252;PEN;1020;12/09/2019;193810;1;AG. PARDO Y ALIAGA;193010;San Isidro;Lima;LIMA
12/09/2019;17500262;PEN;5000;12/09/2019;193827;1;AG.EBONY;193027;San Borja;Lima;LIMA
12/09/2019;17500306;PEN;1500;12/09/2019;194719;1;AG. CHACARILLA;194019;Santiago de Surco;Lima;LIMA
12/09/2019;17500445;PEN;2993;13/09/2019;400208;1;AG. JAUJA BCA SERV.;400000;Jauja;Jauja;JUNIN
12/09/2019;17500789;PEN;56;17/09/2019;305208;1;AG. CHICLAYO BCA SERV.;305000;Chiclayo;Chiclayo;LAMBAYEQUE
12/09/2019;17500848;PEN;20402;12/09/2019;193803;1;AG. CAMACHO;193003;La Molina;Lima;LIMA
12/09/2019;17500896;PEN;1500;12/09/2019;58;1;AG.PLAZA LIMA NORTE;191058;Independencia;Lima;LIMA
12/09/2019;17501414;PEN;500;12/09/2019;365208;1;AG. HUANUCO BANCA DE SERVICIO;365000;Huanuco;Huanuco;HUANUCO
12/09/2019;17502078;PEN;4845;12/09/2019;194709;1;MIRAFLORES AG. SAN JUAN DE MIRAFLORES;194009;San Juan de Miraflores;Lima;LIMA
12/09/2019;17502115;PEN;1097;16/09/2019;410208;1;AG. LA MERCED BCA SERV.;410000;Chanchamayo;Chanchamayo;JUNIN
12/09/2019;17502410;PEN;5000;12/09/2019;173;1;Punto Bcp Santa Clara;191173;Ate;Lima;LIMA
26/08/2019;17444692;PEN;1950;26/08/2019;400208;1;AG. JAUJA BCA SERV.;400000;Jauja;Jauja;JUNIN
26/08/2019;17444912;USD;1360;28/08/2019;141;1;AG. NARANJAL;191141;Los Olivos;Lima;LIMA
26/08/2019;17445364;PEN;5000;28/08/2019;173;1;Punto Bcp Santa Clara;191173;Ate;Lima;LIMA
26/08/2019;17445479;PEN;787;4/09/2019;148;1;AG.LA ENSENADA;191148;Los Olivos;Lima;LIMA
26/08/2019;17446863;PEN;260;2/09/2019;192609;1;AG.PLAZA SAN MIGUEL;192009;San Miguel;Lima;LIMA
26/08/2019;17447016;PEN;20790;29/08/2019;445208;1;AG. OXAPAMPA BCA SERV.;445000;Oxapampa;Oxapampa;PASCO
26/08/2019;17447037;PEN;33264;29/08/2019;445208;1;AG. OXAPAMPA BCA SERV.;445000;Oxapampa;Oxapampa;PASCO
26/08/2019;17447045;PEN;40;28/08/2019;72;1;AG. MEXICO;191072;La Victoria;Lima;LIMA
26/08/2019;17447055;PEN;160;28/08/2019;193810;1;AG. PARDO Y ALIAGA;193010;San Isidro;Lima;LIMA
26/08/2019;17447061;USD;15;9/09/2019;47;1;AG.PARURO;191047;Lima;Lima;LIMA
26/08/2019;17447091;PEN;100;9/09/2019;47;1;AG.PARURO;191047;Lima;Lima;LIMA
26/08/2019;17447119;PEN;16;28/08/2019;23;1;AG.HABICH;191023;San Martin de Porres;Lima;LIMA
26/08/2019;17447169;PEN;1000;28/08/2019;192609;1;AG.PLAZA SAN MIGUEL;192009;San Miguel;Lima;LIMA
